"Program","Year","Period","Week Ending","Geo Level","State","State ANSI","Ag District","Ag District Code","County","County ANSI","Zip Code","Region","watershed_code","Watershed","Commodity","Data Item","Domain","Domain Category","Value","CV (%)"
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","COLORADO","08","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","90,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","DELAWARE","10","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,151,700",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","DELAWARE","10","NORTHERN","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","129,500",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","DELAWARE","10","SOUTHERN","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","798,800",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","IDAHO","16","EAST","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","35,450,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","IDAHO","16","NORTH","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,580,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","IDAHO","16","SOUTH CENTRAL","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","18,870,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","IDAHO","16","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","900,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","KANSAS","20","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","336,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","KENTUCKY","21","MIDWESTERN","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","534,440",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","KENTUCKY","21","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","81,560",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MARYLAND","24","LOWER EASTERN SHORE","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","450,800",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MARYLAND","24","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","851,800",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MARYLAND","24","SOUTHERN","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","109,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MARYLAND","24","UPPER EASTERN SHORE","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,420,700",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MARYLAND","24","WESTERN","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","14,700",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","44,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","EAST CENTRAL","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","70,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","123,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","27,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","SOUTH CENTRAL","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","65,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","SOUTHEAST","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","37,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","11,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MICHIGAN","26","UPPER PENINSULA","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","235,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","967,900",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","EAST CENTRAL","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","84,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","95,900",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,037,300",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","85,200",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","SOUTHEAST","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","508,100",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","240,800",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MINNESOTA","27","WEST CENTRAL","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","800,800",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MONTANA","30","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","7,480,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MONTANA","30","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","28,241,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MONTANA","30","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,086,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MONTANA","30","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","864,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MONTANA","30","SOUTH CENTRAL","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,806,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MONTANA","30","SOUTHEAST","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","725,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","MONTANA","30","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,768,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NEBRASKA","31","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","51,100",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NEBRASKA","31","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","68,200",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NEBRASKA","31","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","42,700",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NEVADA","32","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","40,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NEVADA","32","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","150,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NEVADA","32","SOUTH","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","20,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NEW JERSEY","34","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","31,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NEW JERSEY","34","SOUTH","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","95,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NEW YORK","36","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","205,300",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NEW YORK","36","EASTERN","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","22,200",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NEW YORK","36","NORTHERN","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","68,600",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NEW YORK","36","SOUTHEAST","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","23,400",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NEW YORK","36","SOUTHERN","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","17,200",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NEW YORK","36","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","44,500",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NEW YORK","36","WESTERN","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","148,800",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NORTH CAROLINA","37","CENTRAL PIEDMONT","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","299,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NORTH CAROLINA","37","NORTHERN MOUNTAIN","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","225,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NORTH CAROLINA","37","NORTHERN PIEDMONT","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","103,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NORTH CAROLINA","37","OTHER DISTRICTS, ALL COUNTIES","98","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","34,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NORTH CAROLINA","37","SOUTHERN COASTAL","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","90,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NORTH CAROLINA","37","SOUTHERN PIEDMONT","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","194,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NORTH CAROLINA","37","WESTERN MOUNTAIN","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","15,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","14,100,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","EAST CENTRAL","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,630,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","19,300,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","15,610,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","17,270,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","SOUTH CENTRAL","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","4,260,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","SOUTHEAST","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","5,250,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,060,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","NORTH DAKOTA","38","WEST CENTRAL","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","8,280,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","OREGON","41","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,405,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","OREGON","41","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,180,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","OREGON","41","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","46,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","OREGON","41","SOUTHEAST","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,150,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","OREGON","41","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","37,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","562,500",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","EAST CENTRAL","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","162,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","51,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","NORTHWESTERN","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","54,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","SOUTH CENTRAL","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,099,500",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","SOUTHEASTERN","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,136,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","SOUTHWESTERN","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","157,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","PENNSYLVANIA","42","WEST CENTRAL","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","188,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","290,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","EAST CENTRAL","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","103,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,284,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","730,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","NORTHWEST","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","320,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","SOUTH CENTRAL","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","65,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","SOUTHEAST","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","151,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","SOUTHWEST","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","27,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","SOUTH DAKOTA","46","WEST CENTRAL","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","180,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","UTAH","49","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,032,500",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","UTAH","49","EASTERN","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","222,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","UTAH","49","NORTHERN","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","2,037,500",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","UTAH","49","SOUTHERN","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","148,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","598,600",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","EASTERN","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,760,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","NORTHERN","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","336,400",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","SOUTHEASTERN","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","65,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","SOUTHERN","80","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","89,600",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","SOUTHWESTERN","70","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","9,600",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","VIRGINIA","51","WESTERN","40","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","100,800",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","WASHINGTON","53","CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","265,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","WASHINGTON","53","EAST CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","3,715,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","WASHINGTON","53","NORTHEAST","30","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","1,840,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","WASHINGTON","53","SOUTHEAST","90","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","11,080,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","WASHINGTON","53","WESTERN","10","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","250,000",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","WISCONSIN","55","CENTRAL","50","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","83,800",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","WISCONSIN","55","EAST CENTRAL","60","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","230,700",""
"SURVEY","2004","YEAR","","AGRICULTURAL DISTRICT","WISCONSIN","55","NORTH CENTRAL","20","","","","","00000000","","BARLEY","BARLEY - PRODUCTION, MEASURED IN BU","TOTAL","NOT SPECIFIED","387,200",""
